date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:16	22402/22402	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:15%20GMT	http://envato.megadrupal.com/html/gofar/hotel-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/hotel-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:16	31244/31244	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:17%20GMT	http://envato.megadrupal.com/html/gofar/hotel-detail-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/hotel-detail-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:17	23540/23540	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:14%20GMT	http://envato.megadrupal.com/html/gofar/flight.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/flight.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:18	23567/23567	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:12%20GMT	http://envato.megadrupal.com/html/gofar/flight-detail.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/flight-detail.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:19	23613/23613	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:10%20GMT	http://envato.megadrupal.com/html/gofar/flight-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/flight-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:20	23590/23590	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:11%20GMT	http://envato.megadrupal.com/html/gofar/flight-detail-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/flight-detail-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:21	23705/23705	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:39%20GMT	http://envato.megadrupal.com/html/gofar/train.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/train.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:22	23608/23608	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:38%20GMT	http://envato.megadrupal.com/html/gofar/train-detail.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/train-detail.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:23	23728/23728	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:36%20GMT	http://envato.megadrupal.com/html/gofar/train-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/train-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:24	23631/23631	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:37%20GMT	http://envato.megadrupal.com/html/gofar/train-detail-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/train-detail-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:26	20407/20407	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:38%20GMT	http://envato.megadrupal.com/html/gofar/attraction.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/attraction.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:27	21158/21158	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:37%20GMT	http://envato.megadrupal.com/html/gofar/attraction-detail.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/attraction-detail.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:33	20430/20430	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:36%20GMT	http://envato.megadrupal.com/html/gofar/attraction-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/attraction-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:34	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Jan%202017%2015:57:35%20GMT	http://envato.megadrupal.com/html/gofar/attraction-detail-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/attraction-detail-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:35	16683/16683	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:40%20GMT	http://envato.megadrupal.com/html/gofar/blog.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/blog.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:37	22020/22020	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:35%20GMT	http://envato.megadrupal.com/html/gofar/single-post.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/single-post.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:38	16875/16875	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:39%20GMT	http://envato.megadrupal.com/html/gofar/blog-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/blog-dark.html	(from http://envato.megadrupal.com/html/gofar/)
